Host Since,Host Response Time,Host Response Rate,Host Verifications,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Bed Type,Amenities,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 60,Availability 365,Number of Reviews,Last Review,Review Scores Rating,Review Scores Location,Cancellation Policy,Calculated host listings count,Reviews per Month
2444,2.0,75.0,3.0,0,0,2,1.0,1.0,1.0,1,12.0,94.0,0.0,0.0,1,15,7,1125,42,163,0,3954.0,92.0,10.0,2,11.0,0.0
4001,1.0,100.0,4.0,0,1,1,1.0,1.0,1.0,1,19.0,19.0,0.0,35.0,1,19,3,31,0,281,3,2471.0,93.0,10.0,2,1.0,0.21
2804,1.0,100.0,4.0,0,1,2,1.0,1.0,2.0,1,11.0,20.0,0.0,0.0,1,0,4,1125,37,67,0,3954.0,92.0,10.0,0,1.0,0.0
2831,3.0,100.0,4.0,14,1,1,1.0,1.0,1.0,1,14.0,21.0,0.0,0.0,1,0,1,1125,56,361,21,2263.0,94.0,9.0,1,1.0,1.1
2531,2.0,88.0,3.0,0,0,3,1.0,2.0,2.0,1,7.0,65.0,250.0,25.0,1,0,1,6,58,89,3,2349.0,87.0,9.0,0,1.0,0.37
3018,2.0,100.0,4.0,0,0,4,1.0,2.0,2.0,1,16.0,54.0,0.0,50.0,1,0,2,1125,17,42,4,2289.0,95.0,10.0,0,1.0,1.71
2303,3.0,100.0,2.0,0,0,4,1.0,2.0,3.0,1,8.0,66.0,0.0,0.0,1,0,1,1125,31,117,0,3954.0,92.0,10.0,0,1.0,0.0
3332,2.0,100.0,5.0,0,0,6,1.0,3.0,6.0,1,16.0,95.0,0.0,25.0,4,20,2,1125,13,256,12,2516.0,93.0,8.0,2,5.0,0.57
2604,0.0,0.0,4.0,0,0,5,2.0,3.0,4.0,1,16.0,200.0,0.0,0.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
2591,3.0,100.0,5.0,1,1,3,1.0,1.0,1.0,1,20.0,15.0,0.0,0.0,1,9,1,1125,0,0,27,2297.0,98.0,10.0,1,5.0,2.43
4017,2.0,100.0,3.0,0,0,5,1.0,2.0,3.0,1,12.0,80.0,0.0,37.0,1,0,3,1125,0,78,30,2483.0,80.0,9.0,2,1.0,0.71
3024,1.0,100.0,3.0,14,1,1,1.0,1.0,1.0,1,12.0,35.0,0.0,0.0,1,20,4,1125,8,214,14,2626.0,98.0,10.0,1,1.0,0.59
3676,0.0,0.0,4.0,0,1,1,1.0,1.0,1.0,1,15.0,35.0,0.0,25.0,1,0,1,1125,60,365,0,3954.0,92.0,10.0,0,2.0,0.0
2267,1.0,50.0,1.0,0,1,2,1.0,1.0,1.0,1,0.0,706.0,0.0,0.0,1,0,1,1125,60,365,0,3954.0,92.0,10.0,0,1.0,0.0
2254,0.0,0.0,1.0,0,1,2,1.0,1.0,1.0,1,0.0,461.0,0.0,0.0,1,0,1,1125,60,365,0,3954.0,92.0,10.0,0,1.0,0.0
4811,2.0,100.0,4.0,0,1,2,2.0,1.0,1.0,1,15.0,35.0,0.0,10.0,1,10,3,1125,43,328,10,2300.0,95.0,10.0,0,2.0,0.48
2312,3.0,100.0,4.0,12,1,1,2.0,1.0,1.0,1,12.0,18.0,0.0,0.0,1,0,2,4,0,188,3,2291.0,100.0,8.0,1,1.0,1.45
2833,3.0,100.0,4.0,0,0,8,1.0,1.0,5.0,1,17.0,89.0,0.0,26.0,4,15,2,1125,41,343,40,2263.0,88.0,9.0,2,1.0,2.2
3911,3.0,100.0,4.0,0,0,3,1.0,1.0,2.0,1,11.0,44.0,0.0,13.0,2,20,3,1125,37,342,53,2297.0,87.0,7.0,2,1.0,1.08
2753,3.0,100.0,3.0,0,0,3,1.0,1.0,2.0,1,17.0,50.0,0.0,0.0,1,0,3,1125,16,311,10,2274.0,94.0,8.0,2,7.0,0.65
2962,0.0,0.0,4.0,0,1,1,0.0,1.0,1.0,1,10.0,30.0,0.0,0.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
3100,3.0,93.0,4.0,0,0,4,1.0,3.0,3.0,1,20.0,65.0,200.0,40.0,1,0,2,1125,42,342,65,2256.0,97.0,9.0,1,1.0,2.35
3959,0.0,0.0,1.0,0,0,3,2.0,1.0,1.0,1,17.0,70.0,0.0,0.0,1,0,3,90,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
2259,0.0,0.0,1.0,0,1,2,1.0,1.0,1.0,1,0.0,413.0,0.0,0.0,1,0,1,1125,60,180,0,3954.0,92.0,10.0,0,1.0,0.0
2861,3.0,100.0,3.0,0,1,1,2.0,1.0,1.0,1,11.0,18.0,0.0,0.0,1,0,2,1125,49,354,9,2256.0,84.0,9.0,1,1.0,1.8
3418,3.0,100.0,4.0,0,0,6,1.0,3.0,5.0,1,17.0,89.0,250.0,40.0,4,14,3,90,6,270,11,2298.0,93.0,8.0,2,2.0,0.63
3347,1.0,67.0,4.0,0,0,5,1.0,2.0,3.0,1,0.0,120.0,84.0,0.0,1,0,1,1125,10,260,3,2709.0,80.0,9.0,0,2.0,0.17
3284,3.0,100.0,4.0,15,0,3,1.0,1.0,2.0,1,16.0,60.0,195.0,35.0,2,22,2,60,18,290,75,2275.0,94.0,9.0,1,1.0,2.3
3315,3.0,98.0,5.0,0,0,10,2.0,4.0,4.0,1,17.0,60.0,0.0,20.0,3,10,1,1125,8,241,97,2263.0,92.0,9.0,2,2.0,2.76
2444,3.0,100.0,4.0,0,1,1,1.0,1.0,1.0,1,17.0,25.0,125.0,0.0,1,10,1,20,5,304,11,2291.0,84.0,9.0,1,1.0,1.77
3095,3.0,100.0,5.0,0,0,4,1.0,1.0,1.0,1,11.0,63.0,150.0,35.0,1,0,3,1125,19,281,1,3041.0,100.0,10.0,1,8.0,0.04
3252,2.0,100.0,3.0,0,1,1,1.0,1.0,1.0,1,16.0,22.0,100.0,20.0,1,20,1,1125,16,279,0,3954.0,92.0,10.0,1,1.0,0.0
2591,1.0,90.0,2.0,0,1,2,1.0,1.0,1.0,1,14.0,22.0,0.0,0.0,1,0,1,1125,56,361,0,3954.0,92.0,10.0,0,1.0,0.0
2843,2.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,23.0,19.0,0.0,0.0,1,0,2,1125,9,47,17,2289.0,96.0,10.0,1,2.0,1.81
3192,2.0,93.0,3.0,0,1,2,1.0,1.0,1.0,1,19.0,15.0,0.0,0.0,1,0,1,365,30,335,50,2256.0,84.0,9.0,2,1.0,4.6
2710,0.0,0.0,1.0,0,1,2,0.0,1.0,1.0,1,5.0,43.0,0.0,0.0,1,0,1,1125,60,365,0,3954.0,92.0,10.0,0,1.0,0.0
4153,1.0,100.0,3.0,0,0,4,1.0,3.0,3.0,1,16.0,80.0,300.0,0.0,4,0,5,1125,0,217,8,2265.0,97.0,8.0,2,1.0,0.13
3254,1.0,94.0,4.0,0,0,8,1.0,2.0,3.0,1,20.0,70.0,200.0,0.0,2,15,1,1125,0,284,7,2436.0,77.0,8.0,2,3.0,0.24
3239,3.0,100.0,5.0,0,1,2,1.0,1.0,1.0,1,10.0,25.0,0.0,10.0,2,10,1,31,56,86,0,3954.0,92.0,10.0,0,1.0,0.0
2617,0.0,0.0,2.0,0,1,1,1.0,1.0,1.0,1,17.0,60.0,200.0,0.0,1,20,1,1125,60,365,0,3954.0,92.0,10.0,0,1.0,0.0
2774,0.0,0.0,6.0,14,1,1,1.0,1.0,1.0,1,19.0,20.0,0.0,0.0,1,0,1,1125,60,365,0,3954.0,92.0,10.0,0,1.0,0.0
3006,3.0,100.0,4.0,0,0,3,1.0,2.0,2.0,1,7.0,45.0,200.0,5.0,1,5,1,1125,42,347,0,3954.0,92.0,10.0,0,1.0,0.0
2531,3.0,100.0,4.0,0,0,4,1.0,1.0,2.0,1,9.0,40.0,100.0,20.0,1,0,3,1125,0,11,2,2436.0,92.0,10.0,2,1.0,0.27
2515,3.0,100.0,7.0,0,2,8,2.0,1.0,8.0,1,22.0,99.0,0.0,20.0,1,0,1,1125,38,127,2,2390.0,80.0,6.0,1,16.0,0.33
2498,1.0,100.0,2.0,0,1,2,2.0,1.0,2.0,1,18.0,30.0,0.0,0.0,1,0,1,2,58,363,1,2468.0,92.0,10.0,0,1.0,0.14
3042,1.0,100.0,4.0,0,0,6,1.0,2.0,4.0,1,12.0,70.0,100.0,15.0,1,0,1,1125,0,189,16,2841.0,73.0,7.0,1,1.0,0.65
2713,3.0,100.0,4.0,0,1,1,1.0,1.0,1.0,1,19.0,17.0,0.0,0.0,1,0,1,7,42,153,17,2256.0,98.0,10.0,1,2.0,5.48
4374,3.0,100.0,4.0,16,0,4,2.0,2.0,4.0,1,12.0,70.0,300.0,0.0,1,0,5,1125,45,350,5,2271.0,92.0,10.0,1,2.0,0.48
2702,3.0,100.0,5.0,14,1,2,2.0,1.0,1.0,1,10.0,23.0,0.0,0.0,1,0,2,1125,44,164,11,2275.0,89.0,9.0,0,3.0,1.4
3958,1.0,100.0,4.0,14,1,1,1.0,1.0,1.0,1,21.0,20.0,0.0,0.0,1,7,1,365,41,343,18,2595.0,89.0,9.0,1,1.0,0.33
2557,3.0,100.0,3.0,0,0,7,1.0,3.0,5.0,1,20.0,50.0,0.0,25.0,1,15,3,10,27,326,21,2268.0,92.0,9.0,2,1.0,2.74
4353,2.0,80.0,7.0,0,1,2,1.0,1.0,1.0,1,10.0,35.0,100.0,10.0,1,15,2,365,60,365,4,2541.0,93.0,7.0,0,2.0,0.06
2288,2.0,80.0,3.0,0,1,1,1.0,1.0,1.0,1,13.0,11.0,100.0,5.0,1,10,1,1,57,87,1,2277.0,100.0,10.0,0,1.0,1.0
3399,2.0,83.0,4.0,0,0,4,2.0,1.0,2.0,1,11.0,50.0,100.0,30.0,2,20,2,1125,49,344,15,2270.0,83.0,8.0,2,1.0,1.56
2483,3.0,100.0,6.0,0,0,4,1.0,2.0,2.0,1,17.0,70.0,100.0,25.0,1,0,2,1125,27,330,3,2256.0,100.0,9.0,2,1.0,3.0
2750,3.0,96.0,3.0,0,1,2,1.0,1.0,1.0,1,12.0,22.0,0.0,0.0,1,0,2,1125,1,306,39,2270.0,86.0,8.0,2,2.0,5.04
2855,0.0,0.0,5.0,0,1,1,2.0,1.0,1.0,1,7.0,15.0,0.0,0.0,1,0,1,1125,0,137,0,3954.0,92.0,10.0,0,1.0,0.0
2774,2.0,100.0,5.0,0,1,2,1.0,1.0,2.0,1,16.0,45.0,0.0,10.0,1,15,1,1125,60,365,0,3954.0,92.0,10.0,1,1.0,0.0
3124,3.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,13.0,40.0,200.0,30.0,1,0,3,1125,2,307,0,3954.0,92.0,10.0,2,4.0,0.0
3850,3.0,97.0,5.0,0,0,4,1.0,2.0,3.0,1,15.0,75.0,100.0,45.0,2,0,2,1125,60,348,0,3954.0,92.0,10.0,2,63.0,0.0
3729,1.0,96.0,4.0,14,0,16,6.0,8.0,8.0,1,21.0,340.0,0.0,0.0,15,30,7,1125,21,141,0,3954.0,92.0,10.0,2,129.0,0.0
3729,1.0,96.0,4.0,14,0,16,5.0,7.0,10.0,1,14.0,285.0,0.0,0.0,12,22,7,1125,15,177,0,3954.0,92.0,10.0,2,129.0,0.0
3550,3.0,100.0,4.0,14,0,6,2.0,3.0,5.0,1,15.0,219.0,0.0,0.0,1,0,5,1125,52,295,0,3954.0,92.0,10.0,2,64.0,0.0
3729,1.0,96.0,4.0,14,0,8,3.0,3.0,6.0,1,12.0,220.0,0.0,0.0,1,0,5,1125,60,303,3,2487.0,93.0,10.0,2,129.0,0.09
3729,1.0,96.0,4.0,14,0,6,4.0,3.0,4.0,1,12.0,150.0,0.0,0.0,1,0,5,1125,19,80,0,3954.0,92.0,10.0,2,129.0,0.0
4157,0.0,0.0,3.0,0,0,4,1.0,1.0,2.0,1,9.0,50.0,0.0,12.0,2,5,2,7,0,0,2,2410.0,90.0,10.0,2,1.0,0.2
4633,2.0,100.0,5.0,0,1,2,1.0,1.0,1.0,1,6.0,105.0,100.0,32.0,1,0,3,365,60,365,10,3282.0,84.0,10.0,2,17.0,0.14
2612,3.0,100.0,3.0,0,1,2,2.0,1.0,2.0,1,11.0,28.0,0.0,0.0,1,0,3,1125,23,328,18,2304.0,87.0,8.0,2,6.0,1.45
3037,0.0,0.0,5.0,0,1,2,1.0,1.0,1.0,1,12.0,60.0,0.0,15.0,1,10,2,1125,0,0,0,3954.0,92.0,10.0,2,2.0,0.0
2821,3.0,100.0,3.0,0,0,2,1.0,1.0,1.0,1,24.0,102.0,0.0,15.0,2,50,2,28,13,276,32,2311.0,93.0,9.0,0,16.0,4.9
4454,2.0,100.0,3.0,14,1,2,1.0,1.0,1.0,1,15.0,30.0,0.0,0.0,1,10,1,5,55,360,0,3954.0,92.0,10.0,0,1.0,0.0
3625,0.0,0.0,4.0,14,0,4,1.0,2.0,2.0,1,19.0,80.0,0.0,0.0,1,0,2,1125,4,23,0,3954.0,92.0,10.0,0,1.0,0.0
3682,0.0,0.0,4.0,0,1,2,1.0,1.0,1.0,1,10.0,63.0,400.0,40.0,3,0,1,30,60,90,7,2801.0,91.0,10.0,0,1.0,0.2
3909,3.0,100.0,5.0,0,0,2,1.0,1.0,1.0,1,22.0,160.0,300.0,85.0,1,0,3,14,5,95,3,2359.0,90.0,10.0,1,1.0,0.25
3401,3.0,100.0,5.0,1,0,4,1.0,1.0,2.0,1,15.0,59.0,0.0,0.0,1,25,2,90,10,99,101,2224.0,97.0,10.0,1,3.0,2.72
4723,3.0,100.0,7.0,0,0,2,1.0,0.0,1.0,1,4.0,49.0,0.0,15.0,1,0,2,1125,0,0,10,2622.0,88.0,10.0,1,5.0,0.61
2970,0.0,0.0,5.0,0,1,2,1.0,1.0,1.0,1,19.0,49.0,0.0,0.0,1,0,4,7,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
3358,1.0,70.0,3.0,0,1,2,1.0,1.0,1.0,1,6.0,36.0,0.0,9.0,1,0,1,1125,33,338,14,2262.0,94.0,9.0,2,1.0,0.61
3039,2.0,88.0,4.0,0,0,2,1.0,1.0,1.0,1,20.0,80.0,150.0,30.0,1,0,1,30,60,365,1,2240.0,80.0,10.0,1,1.0,1.0
3283,3.0,100.0,5.0,0,0,4,1.0,1.0,2.0,1,8.0,65.0,150.0,40.0,2,10,4,1125,55,360,2,2648.0,80.0,8.0,0,12.0,0.11
3380,2.0,100.0,4.0,0,1,1,1.0,1.0,1.0,1,12.0,41.0,135.0,0.0,1,0,1,1125,53,188,7,2270.0,100.0,10.0,0,1.0,1.53
3515,1.0,100.0,4.0,0,0,2,1.0,1.0,1.0,1,10.0,93.0,0.0,10.0,1,0,2,1125,6,6,1,2347.0,100.0,10.0,1,1.0,0.32
3214,3.0,100.0,3.0,0,1,2,1.0,1.0,1.0,1,10.0,40.0,0.0,0.0,1,0,2,1125,14,15,146,2237.0,96.0,9.0,0,1.0,4.62
3268,0.0,0.0,4.0,0,0,2,2.0,1.0,1.0,1,18.0,150.0,0.0,0.0,1,0,1,1125,0,0,1,2580.0,92.0,10.0,0,1.0,0.08
4019,0.0,47.0,5.0,0,1,2,2.0,1.0,1.0,1,12.0,45.0,0.0,5.0,1,5,1,30,16,16,8,2539.0,93.0,10.0,0,2.0,3.58
2955,3.0,100.0,4.0,0,0,4,1.0,2.0,4.0,1,10.0,85.0,170.0,20.0,4,20,3,1125,0,280,7,2621.0,94.0,10.0,1,1.0,0.61
4156,2.0,100.0,4.0,0,0,4,1.0,1.0,2.0,1,17.0,125.0,400.0,40.0,2,10,4,1125,25,286,3,2254.0,100.0,10.0,0,1.0,3.0
3991,0.0,0.0,5.0,0,1,2,1.0,1.0,1.0,1,10.0,50.0,0.0,30.0,1,30,3,7,0,0,6,2627.0,95.0,10.0,1,1.0,0.29
3962,3.0,100.0,3.0,0,0,2,1.0,0.0,1.0,1,8.0,80.0,0.0,0.0,1,15,2,30,0,6,4,2259.0,95.0,10.0,2,1.0,4.0
3458,0.0,0.0,3.0,0,0,2,1.0,0.0,1.0,1,12.0,75.0,0.0,0.0,1,0,1,1125,60,365,1,2528.0,80.0,8.0,1,1.0,0.11
3204,3.0,100.0,4.0,0,1,3,1.0,1.0,2.0,1,17.0,25.0,100.0,15.0,1,15,2,28,33,107,38,2257.0,95.0,9.0,1,4.0,1.97
2288,2.0,100.0,2.0,14,2,1,2.0,1.0,1.0,1,8.0,35.0,0.0,0.0,1,0,6,35,24,40,0,3954.0,92.0,10.0,0,1.0,0.0
3345,1.0,90.0,4.0,0,0,4,1.0,1.0,2.0,1,18.0,82.0,0.0,68.0,1,18,3,1125,30,335,16,2271.0,98.0,10.0,2,1.0,0.77
4633,2.0,100.0,5.0,0,0,2,1.0,1.0,1.0,1,11.0,130.0,100.0,30.0,1,0,4,360,35,328,61,2242.0,90.0,10.0,2,17.0,1.57
3283,3.0,100.0,5.0,0,0,8,4.0,4.0,5.0,1,13.0,150.0,300.0,70.0,6,20,3,1125,9,39,16,2430.0,81.0,8.0,0,12.0,1.2
3850,3.0,97.0,5.0,0,0,2,1.0,0.0,1.0,0,8.0,50.0,100.0,75.0,1,0,7,1125,0,170,2,2450.0,90.0,9.0,2,63.0,0.29
3729,1.0,96.0,4.0,14,0,6,2.0,3.0,5.0,1,13.0,168.0,0.0,0.0,1,0,5,1125,14,274,2,2835.0,100.0,9.0,2,129.0,0.1
3850,3.0,97.0,5.0,0,0,4,1.0,2.0,2.0,1,15.0,60.0,100.0,95.0,2,0,1,1125,29,302,16,2345.0,88.0,9.0,2,63.0,1.21
3578,3.0,100.0,4.0,14,1,2,2.0,1.0,1.0,1,19.0,49.0,250.0,50.0,1,25,10,1125,6,208,21,2306.0,100.0,10.0,2,3.0,0.47
4220,0.0,0.0,5.0,0,1,2,1.0,1.0,1.0,1,10.0,50.0,150.0,15.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
2982,0.0,0.0,2.0,0,2,1,1.0,1.0,1.0,1,8.0,30.0,140.0,0.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,1,2.0,0.0
3984,1.0,100.0,6.0,21,0,8,3.0,4.0,4.0,1,26.0,625.0,0.0,0.0,6,50,2,1125,36,318,1,2326.0,100.0,10.0,2,1.0,0.41
3858,3.0,100.0,5.0,0,0,3,1.0,1.0,2.0,1,15.0,122.0,0.0,50.0,1,0,2,1125,25,25,8,2228.0,80.0,10.0,1,1.0,0.7
2701,0.0,0.0,2.0,14,1,1,2.0,1.0,1.0,1,7.0,39.0,0.0,0.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
4723,3.0,100.0,7.0,0,0,2,0.0,0.0,1.0,0,7.0,56.0,0.0,15.0,1,0,2,1125,0,0,4,2403.0,90.0,10.0,1,5.0,0.24
2540,3.0,100.0,5.0,0,1,2,1.0,1.0,1.0,1,10.0,80.0,0.0,30.0,1,0,1,15,11,77,32,2226.0,97.0,10.0,2,2.0,4.53
3239,0.0,0.0,3.0,0,0,3,1.0,1.0,1.0,1,15.0,60.0,0.0,0.0,1,0,4,1125,0,0,0,3954.0,92.0,10.0,1,1.0,0.0
2691,2.0,100.0,4.0,0,0,4,1.0,1.0,2.0,1,14.0,80.0,0.0,0.0,2,5,2,1125,25,267,0,3954.0,92.0,10.0,0,15.0,0.0
3261,0.0,0.0,4.0,0,0,2,1.0,1.0,1.0,1,8.0,70.0,0.0,20.0,1,0,7,30,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
2251,0.0,0.0,2.0,13,1,2,2.0,2.0,2.0,1,19.0,105.0,0.0,0.0,1,0,1,3,42,162,0,3954.0,92.0,10.0,0,3.0,0.0
3033,3.0,100.0,4.0,0,0,9,2.0,4.0,5.0,1,16.0,129.0,0.0,39.0,4,19,2,1125,24,184,23,2256.0,86.0,10.0,2,8.0,2.94
3591,2.0,100.0,4.0,0,0,2,1.0,1.0,1.0,1,14.0,50.0,150.0,10.0,1,0,2,1125,28,148,37,2410.0,91.0,10.0,1,1.0,1.51
2766,0.0,0.0,2.0,0,0,3,1.0,1.0,2.0,1,15.0,90.0,0.0,0.0,2,30,4,15,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
3000,3.0,100.0,4.0,0,1,2,2.0,1.0,1.0,1,7.0,30.0,150.0,10.0,1,0,1,1125,50,355,88,2276.0,87.0,10.0,2,5.0,3.59
3284,0.0,0.0,2.0,0,0,5,1.0,2.0,2.0,1,11.0,155.0,600.0,0.0,1,0,15,1125,60,365,0,3954.0,92.0,10.0,2,1.0,0.0
3804,2.0,100.0,7.0,0,0,4,1.0,1.0,4.0,1,14.0,120.0,0.0,0.0,2,10,3,1125,13,306,0,3954.0,92.0,10.0,2,18.0,0.0
3681,3.0,96.0,4.0,14,0,4,1.0,1.0,2.0,1,16.0,80.0,200.0,20.0,1,0,2,1125,17,303,102,2270.0,91.0,10.0,0,10.0,4.09
3804,2.0,100.0,7.0,0,0,3,1.0,1.0,1.0,1,18.0,75.0,0.0,0.0,2,10,3,365,5,268,6,2563.0,92.0,9.0,2,18.0,0.13
2948,3.0,100.0,4.0,0,1,1,2.0,1.0,1.0,1,16.0,41.0,0.0,0.0,1,0,1,100,40,330,132,2254.0,98.0,10.0,2,1.0,6.85
2877,0.0,0.0,4.0,16,1,1,1.0,1.0,1.0,1,6.0,65.0,0.0,0.0,1,0,1,1125,0,97,10,2477.0,86.0,9.0,1,4.0,0.74
3068,3.0,100.0,4.0,0,0,2,1.0,1.0,1.0,1,20.0,74.0,100.0,0.0,1,0,1,5,46,345,35,2263.0,94.0,10.0,0,3.0,2.03
2493,0.0,25.0,2.0,0,0,6,1.0,2.0,3.0,1,27.0,434.0,0.0,0.0,1,0,1,1125,56,177,0,3954.0,92.0,10.0,0,1.0,0.0
3255,3.0,95.0,4.0,0,0,6,2.0,2.0,3.0,1,17.0,125.0,0.0,30.0,1,0,1,1125,11,246,9,2284.0,93.0,10.0,0,2.0,0.67
3584,3.0,100.0,5.0,0,1,4,4.0,1.0,2.0,1,21.0,30.0,0.0,10.0,2,10,1,1125,5,42,17,2329.0,98.0,10.0,2,10.0,1.82
3832,1.0,100.0,6.0,0,0,2,1.0,1.0,1.0,1,13.0,80.0,0.0,38.0,2,0,5,90,1,1,16,2259.0,96.0,10.0,1,1.0,0.82
3318,3.0,100.0,5.0,0,0,5,1.0,2.0,4.0,1,11.0,85.0,100.0,25.0,2,12,2,1125,19,314,32,2257.0,88.0,9.0,2,7.0,1.46
2558,1.0,75.0,2.0,0,1,1,1.0,1.0,1.0,1,15.0,35.0,0.0,0.0,1,0,7,1125,60,365,0,3954.0,92.0,10.0,0,1.0,0.0
3200,1.0,100.0,3.0,0,1,2,2.0,1.0,1.0,1,10.0,55.0,0.0,0.0,1,0,1,1125,0,0,0,3954.0,92.0,10.0,0,3.0,0.0
3331,3.0,98.0,2.0,14,1,2,1.0,1.0,1.0,1,12.0,25.0,0.0,7.0,2,15,1,30,9,263,105,2257.0,88.0,10.0,1,10.0,4.47
2625,0.0,0.0,2.0,0,0,4,1.0,2.0,2.0,1,18.0,80.0,0.0,0.0,1,0,15,30,0,0,0,3954.0,92.0,10.0,0,1.0,0.0
2829,2.0,100.0,5.0,0,0,3,1.0,1.0,2.0,1,18.0,55.0,0.0,24.0,2,25,3,1125,9,293,35,2263.0,96.0,10.0,2,1.0,1.83
3087,3.0,100.0,7.0,0,2,2,1.0,1.0,1.0,1,13.0,20.0,0.0,0.0,1,0,1,5,0,77,31,2292.0,96.0,10.0,0,1.0,2.47
4217,2.0,100.0,7.0,0,1,2,1.0,1.0,2.0,1,12.0,40.0,0.0,0.0,1,0,1,1125,60,365,5,2985.0,100.0,9.0,0,9.0,0.09
2625,3.0,100.0,3.0,8,1,2,1.0,1.0,1.0,1,14.0,35.0,0.0,0.0,1,0,2,1125,23,116,50,2255.0,85.0,10.0,1,8.0,4.67
3029,3.0,100.0,5.0,1,1,4,1.0,1.0,2.0,1,11.0,44.0,100.0,15.0,1,15,15,1125,60,181,28,2563.0,91.0,10.0,2,3.0,1.11
3183,3.0,98.0,4.0,0,0,3,1.0,1.0,2.0,1,8.0,39.0,150.0,60.0,2,5,1,1125,33,333,3,2262.0,80.0,10.0,1,44.0,0.44
3051,3.0,100.0,4.0,0,0,3,1.0,0.0,1.0,1,12.0,70.0,0.0,15.0,2,10,3,14,28,330,17,2254.0,98.0,10.0,2,2.0,3.4
2880,0.0,42.0,4.0,0,0,2,1.0,0.0,1.0,0,7.0,25.0,0.0,30.0,1,8,7,1125,13,311,11,2266.0,94.0,10.0,0,1.0,0.78
2366,3.0,100.0,2.0,0,0,4,1.0,1.0,1.0,1,15.0,69.0,150.0,29.0,2,10,2,1125,29,150,8,2271.0,100.0,10.0,0,2.0,2.5
2263,3.0,100.0,3.0,0,1,2,2.0,1.0,1.0,1,11.0,22.0,0.0,0.0,1,0,1,1125,1,3,0,3954.0,92.0,10.0,2,5.0,0.0
2596,1.0,100.0,5.0,0,0,8,4.0,4.0,4.0,1,15.0,265.0,300.0,49.0,6,40,4,1125,14,109,15,2262.0,96.0,9.0,2,2.0,2.07
3378,3.0,100.0,3.0,16,1,2,1.0,1.0,1.0,1,14.0,27.0,0.0,10.0,1,0,2,1125,30,335,21,2265.0,88.0,10.0,2,2.0,3.77
2263,3.0,100.0,3.0,0,1,2,2.0,1.0,1.0,1,11.0,23.0,0.0,0.0,1,0,1,1125,4,6,0,3954.0,92.0,10.0,2,5.0,0.0
3564,1.0,100.0,4.0,0,0,3,1.0,1.0,2.0,1,15.0,45.0,0.0,15.0,2,15,1,1125,13,293,279,2257.0,91.0,10.0,2,2.0,6.54
2407,3.0,100.0,3.0,0,0,4,1.0,1.0,1.0,1,12.0,300.0,200.0,50.0,1,0,3,90,27,314,0,3954.0,92.0,10.0,2,2.0,0.0
3707,1.0,79.0,3.0,14,2,2,1.0,1.0,2.0,1,10.0,24.0,94.0,25.0,2,10,3,1125,47,323,5,2449.0,72.0,8.0,2,5.0,0.31
3730,3.0,100.0,4.0,0,0,4,1.0,1.0,2.0,1,15.0,45.0,0.0,25.0,1,0,1,1125,10,289,122,2256.0,80.0,10.0,2,46.0,3.57
3967,0.0,0.0,4.0,0,0,5,1.0,1.0,2.0,1,13.0,85.0,0.0,0.0,2,0,2,90,0,66,5,2774.0,93.0,10.0,1,9.0,0.21
2920,2.0,100.0,4.0,0,1,2,1.0,1.0,1.0,1,10.0,31.0,0.0,0.0,1,0,3,9,13,14,118,2260.0,98.0,10.0,1,1.0,5.57
2889,3.0,100.0,5.0,0,0,3,1.0,1.0,2.0,1,16.0,49.0,0.0,15.0,2,15,1,1125,11,105,85,2270.0,93.0,10.0,1,1.0,4.12
2320,3.0,100.0,3.0,0,0,2,1.0,1.0,1.0,1,14.0,60.0,250.0,20.0,1,0,2,1125,25,285,6,2263.0,100.0,10.0,1,1.0,2.86
4221,3.0,94.0,4.0,0,0,6,2.0,3.0,1.0,1,17.0,119.0,200.0,48.0,2,11,4,1125,27,285,3,2910.0,47.0,9.0,1,51.0,0.11
3354,3.0,100.0,4.0,0,0,4,1.0,2.0,3.0,1,18.0,80.0,100.0,20.0,2,0,2,1125,24,324,33,2255.0,89.0,10.0,2,5.0,0.95
2888,2.0,100.0,3.0,0,0,2,1.0,1.0,1.0,1,22.0,65.0,0.0,30.0,1,0,2,1125,15,294,98,2256.0,96.0,10.0,1,1.0,4.89
3683,2.0,100.0,4.0,0,1,2,1.0,1.0,1.0,1,13.0,25.0,0.0,15.0,1,15,1,1125,6,264,79,2274.0,93.0,9.0,1,1.0,1.66
